geography,geography_id_name,geography_id,geography_name,geography_key
tract,GEOID,6075010702,Census Tract 107.02; San Francisco County; California,656
tract,GEOID,6075010800,Census Tract 108; San Francisco County; California,657
tract,GEOID,6075012406,Census Tract 124.06; San Francisco County; California,658
tract,GEOID,6075010901,Census Tract 109.01; San Francisco County; California,659
tract,GEOID,6075012502,Census Tract 125.02; San Francisco County; California,660
tract,GEOID,6075010902,Census Tract 109.02; San Francisco County; California,661
tract,GEOID,6075011001,Census Tract 110.01; San Francisco County; California,662
tract,GEOID,6075011002,Census Tract 110.02; San Francisco County; California,663
tract,GEOID,6075011101,Census Tract 111.01; San Francisco County; California,664
tract,GEOID,6075011102,Census Tract 111.02; San Francisco County; California,665
tract,GEOID,6075012503,Census Tract 125.03; San Francisco County; California,666
tract,GEOID,6075011200,Census Tract 112; San Francisco County; California,667
tract,GEOID,6075012504,Census Tract 125.04; San Francisco County; California,668
tract,GEOID,6075012601,Census Tract 126.01; San Francisco County; California,669
tract,GEOID,6075011300,Census Tract 113; San Francisco County; California,670
tract,GEOID,6075011700,Census Tract 117; San Francisco County; California,671
tract,GEOID,6075011800,Census Tract 118; San Francisco County; California,672
tract,GEOID,6075011901,Census Tract 119.01; San Francisco County; California,673
tract,GEOID,6075011902,Census Tract 119.02; San Francisco County; California,674
tract,GEOID,6075012001,Census Tract 120.01; San Francisco County; California,675
tract,GEOID,6075012002,Census Tract 120.02; San Francisco County; California,676
tract,GEOID,6075012100,Census Tract 121; San Francisco County; California,677
tract,GEOID,6075012602,Census Tract 126.02; San Francisco County; California,678
tract,GEOID,6075012700,Census Tract 127; San Francisco County; California,679
tract,GEOID,6075012801,Census Tract 128.01; San Francisco County; California,680
tract,GEOID,6075012802,Census Tract 128.02; San Francisco County; California,681
tract,GEOID,6075012901,Census Tract 129.01; San Francisco County; California,682
tract,GEOID,6075012902,Census Tract 129.02; San Francisco County; California,683
tract,GEOID,6075013001,Census Tract 130.01; San Francisco County; California,684
tract,GEOID,6075013002,Census Tract 130.02; San Francisco County; California,685
tract,GEOID,6075013101,Census Tract 131.01; San Francisco County; California,686
tract,GEOID,6075013102,Census Tract 131.02; San Francisco County; California,687
tract,GEOID,6075013200,Census Tract 132; San Francisco County; California,688
tract,GEOID,6075013300,Census Tract 133; San Francisco County; California,689
tract,GEOID,6075013401,Census Tract 134.01; San Francisco County; California,690
tract,GEOID,6075013402,Census Tract 134.02; San Francisco County; California,691
tract,GEOID,6075013500,Census Tract 135; San Francisco County; California,692
tract,GEOID,6075015100,Census Tract 151; San Francisco County; California,693
tract,GEOID,6075015201,Census Tract 152.01; San Francisco County; California,694
tract,GEOID,6075015202,Census Tract 152.02; San Francisco County; California,695
tract,GEOID,6075015300,Census Tract 153; San Francisco County; California,696
tract,GEOID,6075015401,Census Tract 154.01; San Francisco County; California,697
tract,GEOID,6075015402,Census Tract 154.02; San Francisco County; California,698
tract,GEOID,6075015500,Census Tract 155; San Francisco County; California,699
tract,GEOID,6075015600,Census Tract 156; San Francisco County; California,700
tract,GEOID,6075015701,Census Tract 157.01; San Francisco County; California,701
tract,GEOID,6075015702,Census Tract 157.02; San Francisco County; California,702
tract,GEOID,6075015801,Census Tract 158.01; San Francisco County; California,703
tract,GEOID,6075015802,Census Tract 158.02; San Francisco County; California,704
tract,GEOID,6075015900,Census Tract 159; San Francisco County; California,705
tract,GEOID,6075016000,Census Tract 160; San Francisco County; California,706
tract,GEOID,6075016101,Census Tract 161.01; San Francisco County; California,707
tract,GEOID,6075016102,Census Tract 161.02; San Francisco County; California,708
tract,GEOID,6075016200,Census Tract 162; San Francisco County; California,709
tract,GEOID,6075016300,Census Tract 163; San Francisco County; California,710
tract,GEOID,6075016400,Census Tract 164; San Francisco County; California,711
tract,GEOID,6075016500,Census Tract 165; San Francisco County; California,712
tract,GEOID,6075016601,Census Tract 166.01; San Francisco County; California,713
tract,GEOID,6075016602,Census Tract 166.02; San Francisco County; California,714
tract,GEOID,6075016700,Census Tract 167; San Francisco County; California,715
tract,GEOID,6075016801,Census Tract 168.01; San Francisco County; California,716
tract,GEOID,6075016802,Census Tract 168.02; San Francisco County; California,717
tract,GEOID,6075016900,Census Tract 169; San Francisco County; California,718
tract,GEOID,6075017000,Census Tract 170; San Francisco County; California,719
tract,GEOID,6075017101,Census Tract 171.01; San Francisco County; California,720
tract,GEOID,6075017102,Census Tract 171.02; San Francisco County; California,721
tract,GEOID,6075017602,Census Tract 176.02; San Francisco County; California,722
tract,GEOID,6075017603,Census Tract 176.03; San Francisco County; California,723
tract,GEOID,6075017604,Census Tract 176.04; San Francisco County; California,724
tract,GEOID,6075017700,Census Tract 177; San Francisco County; California,725
tract,GEOID,6075017801,Census Tract 178.01; San Francisco County; California,726
tract,GEOID,6075017803,Census Tract 178.03; San Francisco County; California,727
tract,GEOID,6075017804,Census Tract 178.04; San Francisco County; California,728
tract,GEOID,6075017903,Census Tract 179.03; San Francisco County; California,729
tract,GEOID,6075018000,Census Tract 180; San Francisco County; California,730
tract,GEOID,6075020101,Census Tract 201.01; San Francisco County; California,731
tract,GEOID,6075020102,Census Tract 201.02; San Francisco County; California,732
tract,GEOID,6075020201,Census Tract 202.01; San Francisco County; California,733
tract,GEOID,6075020202,Census Tract 202.02; San Francisco County; California,734
tract,GEOID,6075020300,Census Tract 203; San Francisco County; California,735
tract,GEOID,6075020401,Census Tract 204.01; San Francisco County; California,736
tract,GEOID,6075020402,Census Tract 204.02; San Francisco County; California,737
tract,GEOID,6075020500,Census Tract 205; San Francisco County; California,738
tract,GEOID,6075020601,Census Tract 206.01; San Francisco County; California,739
tract,GEOID,6075020602,Census Tract 206.02; San Francisco County; California,740
tract,GEOID,6075020701,Census Tract 207.01; San Francisco County; California,741
tract,GEOID,6075020702,Census Tract 207.02; San Francisco County; California,742
tract,GEOID,6075020801,Census Tract 208.01; San Francisco County; California,743
tract,GEOID,6075020802,Census Tract 208.02; San Francisco County; California,744
tract,GEOID,6075020900,Census Tract 209; San Francisco County; California,745
tract,GEOID,6075021000,Census Tract 210; San Francisco County; California,746
tract,GEOID,6075021100,Census Tract 211; San Francisco County; California,747
tract,GEOID,6075021200,Census Tract 212; San Francisco County; California,748
tract,GEOID,6075021300,Census Tract 213; San Francisco County; California,749
tract,GEOID,6075021400,Census Tract 214; San Francisco County; California,750
tract,GEOID,6075021500,Census Tract 215; San Francisco County; California,751
tract,GEOID,6075021600,Census Tract 216; San Francisco County; California,752
tract,GEOID,6075021700,Census Tract 217; San Francisco County; California,753
tract,GEOID,6075021800,Census Tract 218; San Francisco County; California,754
tract,GEOID,6075022600,Census Tract 226; San Francisco County; California,755
tract,GEOID,6075022702,Census Tract 227.02; San Francisco County; California,756
tract,GEOID,6075022704,Census Tract 227.04; San Francisco County; California,757
tract,GEOID,6075022801,Census Tract 228.01; San Francisco County; California,758
tract,GEOID,6075022802,Census Tract 228.02; San Francisco County; California,759
tract,GEOID,6075022803,Census Tract 228.03; San Francisco County; California,760
tract,GEOID,6075022901,Census Tract 229.01; San Francisco County; California,761
tract,GEOID,6075022902,Census Tract 229.02; San Francisco County; California,762
tract,GEOID,6075022903,Census Tract 229.03; San Francisco County; California,763
tract,GEOID,6075023001,Census Tract 230.01; San Francisco County; California,764
tract,GEOID,6075023003,Census Tract 230.03; San Francisco County; California,765
tract,GEOID,6075023102,Census Tract 231.02; San Francisco County; California,766
tract,GEOID,6075023103,Census Tract 231.03; San Francisco County; California,767
tract,GEOID,6075023200,Census Tract 232; San Francisco County; California,768
tract,GEOID,6075023300,Census Tract 233; San Francisco County; California,769
tract,GEOID,6075023400,Census Tract 234; San Francisco County; California,770
tract,GEOID,6075025100,Census Tract 251; San Francisco County; California,771
tract,GEOID,6075025200,Census Tract 252; San Francisco County; California,772
tract,GEOID,6075025300,Census Tract 253; San Francisco County; California,773
tract,GEOID,6075025401,Census Tract 254.01; San Francisco County; California,774
tract,GEOID,6075025402,Census Tract 254.02; San Francisco County; California,775
tract,GEOID,6075025403,Census Tract 254.03; San Francisco County; California,776
tract,GEOID,6075025501,Census Tract 255.01; San Francisco County; California,777
tract,GEOID,6075025502,Census Tract 255.02; San Francisco County; California,778
tract,GEOID,6075025600,Census Tract 256; San Francisco County; California,779
tract,GEOID,6075025701,Census Tract 257.01; San Francisco County; California,780
tract,GEOID,6075025702,Census Tract 257.02; San Francisco County; California,781
tract,GEOID,6075025800,Census Tract 258; San Francisco County; California,782
tract,GEOID,6075025900,Census Tract 259; San Francisco County; California,783
tract,GEOID,6075026001,Census Tract 260.01; San Francisco County; California,784
tract,GEOID,6075026002,Census Tract 260.02; San Francisco County; California,785
tract,GEOID,6075026003,Census Tract 260.03; San Francisco County; California,786
tract,GEOID,6075026004,Census Tract 260.04; San Francisco County; California,787
tract,GEOID,6075026100,Census Tract 261; San Francisco County; California,788
tract,GEOID,6075026201,Census Tract 262.01; San Francisco County; California,789
tract,GEOID,6075026202,Census Tract 262.02; San Francisco County; California,790
tract,GEOID,6075026301,Census Tract 263.01; San Francisco County; California,791
tract,GEOID,6075026302,Census Tract 263.02; San Francisco County; California,792
tract,GEOID,6075026303,Census Tract 263.03; San Francisco County; California,793
tract,GEOID,6075026401,Census Tract 264.01; San Francisco County; California,794
tract,GEOID,6075026402,Census Tract 264.02; San Francisco County; California,795
tract,GEOID,6075026403,Census Tract 264.03; San Francisco County; California,796
tract,GEOID,6075026404,Census Tract 264.04; San Francisco County; California,797
tract,GEOID,6075030101,Census Tract 301.01; San Francisco County; California,798
tract,GEOID,6075030102,Census Tract 301.02; San Francisco County; California,799
tract,GEOID,6075030201,Census Tract 302.01; San Francisco County; California,800
tract,GEOID,6075030202,Census Tract 302.02; San Francisco County; California,801
tract,GEOID,6075030301,Census Tract 303.01; San Francisco County; California,802
tract,GEOID,6075030302,Census Tract 303.02; San Francisco County; California,803
tract,GEOID,6075030400,Census Tract 304; San Francisco County; California,804
tract,GEOID,6075030500,Census Tract 305; San Francisco County; California,805
tract,GEOID,6075030600,Census Tract 306; San Francisco County; California,806
tract,GEOID,6075030700,Census Tract 307; San Francisco County; California,807
tract,GEOID,6075030800,Census Tract 308; San Francisco County; California,808
tract,GEOID,6075030900,Census Tract 309; San Francisco County; California,809
tract,GEOID,6075031000,Census Tract 310; San Francisco County; California,810
tract,GEOID,6075031100,Census Tract 311; San Francisco County; California,811
tract,GEOID,6075031201,Census Tract 312.01; San Francisco County; California,812
tract,GEOID,6075031202,Census Tract 312.02; San Francisco County; California,813
tract,GEOID,6075031301,Census Tract 313.01; San Francisco County; California,814
tract,GEOID,6075031302,Census Tract 313.02; San Francisco County; California,815
tract,GEOID,6075031401,Census Tract 314.01; San Francisco County; California,816
tract,GEOID,6075031402,Census Tract 314.02; San Francisco County; California,817
tract,GEOID,6075032601,Census Tract 326.01; San Francisco County; California,818
tract,GEOID,6075032602,Census Tract 326.02; San Francisco County; California,819
tract,GEOID,6075032700,Census Tract 327; San Francisco County; California,820
tract,GEOID,6075032801,Census Tract 328.01; San Francisco County; California,821
tract,GEOID,6075032802,Census Tract 328.02; San Francisco County; California,822
tract,GEOID,6075032901,Census Tract 329.01; San Francisco County; California,823
tract,GEOID,6075032902,Census Tract 329.02; San Francisco County; California,824
tract,GEOID,6075033001,Census Tract 330.01; San Francisco County; California,825
tract,GEOID,6075033002,Census Tract 330.02; San Francisco County; California,826
tract,GEOID,6075033100,Census Tract 331; San Francisco County; California,827
tract,GEOID,6075033201,Census Tract 332.01; San Francisco County; California,828
tract,GEOID,6075033203,Census Tract 332.03; San Francisco County; California,829
tract,GEOID,6075033204,Census Tract 332.04; San Francisco County; California,830
tract,GEOID,6075035101,Census Tract 351.01; San Francisco County; California,831
tract,GEOID,6075035102,Census Tract 351.02; San Francisco County; California,832
tract,GEOID,6075035201,Census Tract 352.01; San Francisco County; California,833
tract,GEOID,6075035202,Census Tract 352.02; San Francisco County; California,834
tract,GEOID,6075035300,Census Tract 353; San Francisco County; California,835
tract,GEOID,6075035400,Census Tract 354; San Francisco County; California,836
tract,GEOID,6075040100,Census Tract 401; San Francisco County; California,837
tract,GEOID,6075040200,Census Tract 402; San Francisco County; California,838
tract,GEOID,6075042601,Census Tract 426.01; San Francisco County; California,839
tract,GEOID,6075042602,Census Tract 426.02; San Francisco County; California,840
tract,GEOID,6075042700,Census Tract 427; San Francisco County; California,841
tract,GEOID,6075042800,Census Tract 428; San Francisco County; California,842
tract,GEOID,6075045100,Census Tract 451; San Francisco County; California,843
tract,GEOID,6075045201,Census Tract 452.01; San Francisco County; California,844
tract,GEOID,6075045202,Census Tract 452.02; San Francisco County; California,845
tract,GEOID,6075047600,Census Tract 476; San Francisco County; California,846
tract,GEOID,6075047701,Census Tract 477.01; San Francisco County; California,847
tract,GEOID,6075047702,Census Tract 477.02; San Francisco County; California,848
tract,GEOID,6075047801,Census Tract 478.01; San Francisco County; California,849
tract,GEOID,6075047802,Census Tract 478.02; San Francisco County; California,850
tract,GEOID,6075047902,Census Tract 479.02; San Francisco County; California,851
tract,GEOID,6075047903,Census Tract 479.03; San Francisco County; California,852
tract,GEOID,6075047904,Census Tract 479.04; San Francisco County; California,853
tract,GEOID,6075060100,Census Tract 601; San Francisco County; California,854
tract,GEOID,6075060400,Census Tract 604; San Francisco County; California,855
tract,GEOID,6075060502,Census Tract 605.02; San Francisco County; California,856
tract,GEOID,6075060701,Census Tract 607.01; San Francisco County; California,857
tract,GEOID,6075060702,Census Tract 607.02; San Francisco County; California,858
tract,GEOID,6075060703,Census Tract 607.03; San Francisco County; California,859
tract,GEOID,6075061000,Census Tract 610; San Francisco County; California,860
tract,GEOID,6075061101,Census Tract 611.01; San Francisco County; California,861
tract,GEOID,6075061102,Census Tract 611.02; San Francisco County; California,862
tract,GEOID,6075061200,Census Tract 612; San Francisco County; California,863
tract,GEOID,6075061401,Census Tract 614.01; San Francisco County; California,864
tract,GEOID,6075061402,Census Tract 614.02; San Francisco County; California,865
tract,GEOID,6075061501,Census Tract 615.01; San Francisco County; California,866
tract,GEOID,6075061502,Census Tract 615.02; San Francisco County; California,867
tract,GEOID,6075061503,Census Tract 615.03; San Francisco County; California,868
tract,GEOID,6075061504,Census Tract 615.04; San Francisco County; California,869
tract,GEOID,6075061505,Census Tract 615.05; San Francisco County; California,870
tract,GEOID,6075061506,Census Tract 615.06; San Francisco County; California,871
tract,GEOID,6075061507,Census Tract 615.07; San Francisco County; California,872
tract,GEOID,6075061508,Census Tract 615.08; San Francisco County; California,873
tract,GEOID,6075980200,Census Tract 9802; San Francisco County; California,874
tract,GEOID,6075980300,Census Tract 9803; San Francisco County; California,875
tract,GEOID,6075980401,Census Tract 9804.01; San Francisco County; California,876
tract,GEOID,6075980501,Census Tract 9805.01; San Francisco County; California,877
tract,GEOID,6075980600,Census Tract 9806; San Francisco County; California,878
tract,GEOID,6075980900,Census Tract 9809; San Francisco County; California,879
tract,GEOID,6075990100,Census Tract 9901; San Francisco County; California,880
tract,GEOID,6075990200,Census Tract 9902; San Francisco County; California,881
tract,GEOID,6075010100,Census Tract 101,882
tract,GEOID,6075010200,Census Tract 102,883
tract,GEOID,6075010400,Census Tract 104,884
tract,GEOID,6075010700,Census Tract 107,885
tract,GEOID,6075010900,Census Tract 109,886
tract,GEOID,6075011000,Census Tract 110,887
tract,GEOID,6075011100,Census Tract 111,888
tract,GEOID,6075012000,Census Tract 120,889
tract,GEOID,6075012201,Census Tract 122.01,890
tract,GEOID,6075012401,Census Tract 124.01,891
tract,GEOID,6075012402,Census Tract 124.02,892
tract,GEOID,6075012501,Census Tract 125.01,893
tract,GEOID,6075012800,Census Tract 128,894
tract,GEOID,6075013000,Census Tract 130,895
tract,GEOID,6075013400,Census Tract 134,896
tract,GEOID,6075015200,Census Tract 152,897
tract,GEOID,6075015400,Census Tract 154,898
tract,GEOID,6075015700,Census Tract 157,899
tract,GEOID,6075016100,Census Tract 161,900
tract,GEOID,6075016600,Census Tract 166,901
tract,GEOID,6075017601,Census Tract 176.01,902
tract,GEOID,6075017802,Census Tract 178.02,903
tract,GEOID,6075017902,Census Tract 179.02,904
tract,GEOID,6075020100,Census Tract 201,905
tract,GEOID,6075020200,Census Tract 202,906
tract,GEOID,6075020600,Census Tract 206,907
tract,GEOID,6075020700,Census Tract 207,908
tract,GEOID,6075020800,Census Tract 208,909
tract,GEOID,6075025500,Census Tract 255,910
tract,GEOID,6075026200,Census Tract 262,911
tract,GEOID,6075031400,Census Tract 314,912
tract,GEOID,6075033000,Census Tract 330,913
tract,GEOID,6075035100,Census Tract 351,914
tract,GEOID,6075045200,Census Tract 452,915
tract,GEOID,6075047901,Census Tract 479.01,916
tract,GEOID,6075060700,Census Tract 607,917
tract,GEOID,6075061100,Census Tract 611,918
tract,GEOID,6075061400,Census Tract 614,919
tract,GEOID,6075061500,Census Tract 615,920
